ID,Status,Condition,District,Area,Rooms,Bedrooms,Bathrooms,Floor,Floors,Balcony,Veranda,Loggia,Heating,Parking,Storeroom,Hot,Gas,Internet,Fireplace,Furniture,Passenger,Service,Telephone,Television,Conditioner,Views,PerSq,PREDICTION,Difference
8894333,old,newRenov,saburtalo,80,3,0,1,2,2,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,616,625,727,102
8810877,new,newRenov,sandzona,120,4,3,1,4,5,8,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1944,625,673,48
8791684,new,newRenov,gldani,80,3,2,1,2,10,10,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,795,625,663,38
8245391,old,newRenov,samgori,40,1,0,1,2,5,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,2192,625,607,18
8916882,new,white,vake,124,4,0,1,10,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,701,629,948,319
8908551,old,oldRenov,isani,35,1,1,1,5,5,5,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,341,629,594,35
8950104,new,newRenov,isani,100,3,2,1,7,23,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,52,630,913,283
8869050,new,newRenov,didDigomi,60,2,1,1,7,10,4,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,941,630,675,45
8862381,new,newRenov,saburtalo,103,3,2,2,1,13,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,830,631,875,244
8945374,new,newRenov,gldani,57,2,1,1,9,9,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,312,632,690,58
8956995,old,newRenov,samgori,60,2,1,2,4,8,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,14,633,626,7
8947745,old,newRenov,vaja,60,2,1,1,6,6,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,67,633,846,213
8933059,old,oldRenov,vake,109,5,2,1,12,12,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,108,633,858,225
8933299,old,oldRenov,didube,82,2,1,1,2,5,8,0,30,1,0,0,1,1,0,0,0,0,0,0,0,0,64,634,566,68
8935463,old,oldRenov,samgori,55,2,2,1,1,8,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,46,635,565,70
8933853,old,oldRenov,saburtalo,52,2,1,1,16,16,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,247,635,756,121
8927371,new,white,varketili,48,2,1,1,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,635,555,80
8794155,old,oldRenov,vaja,100,4,2,1,2,5,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,300,635,713,78
8769219,new,newRenov,vazisubani,57,3,2,1,6,9,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,696,635,657,22
8951618,old,oldRenov,gldani,44,1,1,2,3,9,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,58,636,561,75
8949159,old,newRenov,samgori,33,1,1,1,1,2,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,88,636,631,5
8934650,new,newRenov,didDigomi,55,3,2,1,5,10,4,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,396,636,684,48
8927151,old,newRenov,samgori,55,2,1,1,4,5,3,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,135,636,641,5
8925379,old,newRenov,samgori,64,2,2,1,8,8,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,50,636,651,15
8727802,old,newRenov,saburtalo,165,5,3,1,5,10,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,355,636,749,113
7673746,old,newRenov,vazisubani,55,3,2,1,1,9,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,2763,636,527,109
8951421,new,newRenov,didDigomi,52,3,2,1,3,8,3,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,239,638,670,32
8948319,old,oldRenov,digmisMas,94,3,0,1,7,16,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,50,638,713,75
8931399,new,newRenov,varketili,69,3,2,1,3,5,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,162,638,638,0
8929843,new,newRenov,varketili,69,3,2,1,3,5,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,86,638,641,3
8916169,WIP,black,saburtalo,45,2,1,1,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785,638,644,6
8597925,old,newRenov,isani,80,3,2,1,9,9,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,1,2706,638,667,29
8948329,old,oldRenov,nucubidze,83,4,2,1,1,10,3,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,34,639,681,42
8931693,new,newRenov,sandzona,72,4,3,2,10,15,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,184,639,678,39
8944471,old,oldRenov,chugureti,50,2,1,1,1,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,117,640,830,190
8943567,new,newRenov,didDigomi,85,3,2,1,6,14,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,147,640,737,97
8935226,new,newRenov,didDigomi,70,3,2,1,5,9,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,390,640,700,60
8898689,old,newRenov,sandzona,86,5,2,2,3,8,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,197,640,651,11
8856530,new,white,saburtalo,68,3,1,1,10,10,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,769,640,817,177
8931634,old,newRenov,nucubidze,120,4,3,2,4,9,5,0,15,1,1,0,1,1,1,0,0,1,0,1,0,0,100,642,638,4
8896911,old,oldRenov,digmisMas,67,3,0,1,1,5,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,223,642,665,23
8885553,old,newRenov,saburtalo,95,3,2,1,5,12,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,233,642,810,168
8957090,old,newRenov,sandzona,70,3,2,2,6,6,0,0,15,1,1,1,1,1,1,0,0,0,0,1,1,0,37,643,566,77
8932270,new,newRenov,didDigomi,70,3,2,1,2,7,7,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,85,643,674,31
8831421,old,oldRenov,digmisMas,70,3,2,1,11,14,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,400,643,735,92
8957176,new,white,nadzaladevi,62,3,2,1,2,5,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,37,645,632,13
8936629,new,white,vashlidzvari,56,2,1,1,4,15,7,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,138,645,637,8
8954054,new,newRenov,didDigomi,96,3,2,1,9,9,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,51,646,705,59
8932329,new,newRenov,didDigomi,57,3,1,1,8,12,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,278,646,725,79
8928000,old,oldRenov,didube,65,2,1,1,3,4,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,228,646,629,17
8922621,old,oldRenov,nucubidze,48,2,1,1,17,17,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,145,646,760,114
8950511,old,newRenov,varketili,108,5,4,1,2,9,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,52,648,606,42
8933931,old,oldRenov,varketili,54,2,1,1,1,9,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,58,648,582,66
8938006,new,white,saburtalo,128,5,3,2,4,12,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,79,649,800,151
8953741,new,newRenov,varketili,110,4,3,1,8,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40,650,679,29
8943927,new,newRenov,varketili,42,2,1,2,9,9,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,77,650,691,41
8943438,old,oldRenov,temqa,100,3,2,2,10,14,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,51,650,640,10
8940878,old,oldRenov,nucubidze,100,3,2,2,7,9,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,67,650,623,27
8932563,old,oldRenov,didDigomi,120,5,3,2,5,9,10,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,86,650,589,61
8925121,new,white,vashlidzvari,80,3,2,1,4,9,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,119,650,628,22
8743677,new,newRenov,nadzaladevi,200,7,4,2,5,6,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,240,650,701,51
7548090,old,oldRenov,saburtalo,103,5,2,3,4,9,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,3897,650,722,72
8943351,new,newRenov,varketili,43,2,1,1,4,9,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,73,651,717,66
8935247,new,newRenov,varketili,47,2,1,2,3,8,5,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,216,651,690,39
8542680,new,newRenov,didDigomi,86,3,2,1,8,12,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,3635,651,679,28
8956745,new,newRenov,didDigomi,52,2,1,1,4,10,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,57,652,688,36
8943792,new,newRenov,nadzaladevi,460,10,0,3,4,4,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,78,652,659,7
8938350,old,newRenov,sandzona,46,2,1,2,1,4,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,117,652,623,29
8959770,old,oldRenov,didube,60,2,1,1,7,8,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,653,683,30
8935754,new,white,saburtalo,95,3,2,1,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,653,763,110
8954603,old,oldRenov,didube,120,5,2,2,3,4,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,16,654,645,9
8945668,old,oldRenov,saburtalo,130,4,3,2,1,8,5,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,47,654,706,52
8473018,old,oldRenov,saburtalo,81,2,1,1,4,8,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1795,654,750,96
8255985,old,newRenov,chugureti,130,5,3,1,2,2,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1206,654,839,185
8946723,WIP,black,saburtalo,60,3,2,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,655,592,63
8940967,old,newRenov,saburtalo,145,5,3,2,8,8,11,32,16,1,1,1,1,1,1,0,0,1,0,1,1,1,203,655,729,74
8938302,old,newRenov,sandzona,55,3,2,2,1,4,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,70,655,609,46
8929729,old,oldRenov,saburtalo,103,5,0,1,3,4,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,56,655,685,30
8957428,old,oldRenov,gldani,70,3,2,1,2,12,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,19,657,565,92
8945629,old,oldRenov,digmisMas,63,3,1,1,2,5,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,87,657,627,30
8942253,old,newRenov,varketili,76,3,2,1,5,9,3,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,118,657,638,19
8932698,old,oldRenov,sandzona,35,1,1,1,1,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,167,657,557,100
8925894,old,oldRenov,temqa,35,1,1,1,3,5,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,198,657,496,161
8898288,old,oldRenov,gldani,35,2,1,1,8,9,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,816,657,597,60
8508502,old,oldRenov,digmisMas,70,3,2,1,11,14,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,734,657,681,24
8938837,new,newRenov,didDigomi,73,3,1,1,7,12,5,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,179,658,700,42
8906465,old,oldRenov,isani,60,3,2,2,5,9,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,124,658,633,25
8944829,new,newRenov,vazisubani,44,2,1,1,3,12,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,142,659,696,37
8939077,new,newRenov,didDigomi,44,2,1,1,6,10,3,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,423,659,752,93
8931489,old,newRenov,gldani,41,2,1,1,1,9,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,112,659,636,23
8916980,new,newRenov,didDigomi,63,3,2,1,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617,659,715,56
8950928,old,newRenov,varketili,53,2,1,1,5,5,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,74,660,595,65
8949257,new,newRenov,didDigomi,53,3,2,2,2,10,53,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,238,660,709,49
8949204,new,newRenov,didDigomi,53,3,2,2,2,10,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,51,660,675,15
8938141,old,oldRenov,saburtalo,106,4,2,1,4,8,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,66,660,765,105
8896481,old,newRenov,nadzaladevi,167,6,4,2,2,9,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,445,660,650,10
8872610,new,newRenov,saburtalo,106,3,2,1,2,11,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,786,660,901,241
8934892,old,newRenov,isani,109,3,2,2,11,16,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,0,50,661,726,65
8915841,new,newRenov,didDigomi,67,3,2,1,3,8,5,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,253,661,674,13
8819730,new,white,varketili,68,4,3,1,16,17,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,360,662,629,33
8947488,new,newRenov,didDigomi,52,2,1,1,3,8,3,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,75,663,660,3
8940505,old,newRenov,samgori,98,4,3,1,1,4,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,162,663,605,58
8939137,old,newRenov,ortawala,95,3,2,1,6,9,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,62,663,739,76
8892820,new,black,varketili,80,3,2,1,16,17,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,179,663,576,87
8956914,new,newRenov,gldani,55,2,1,1,9,9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,57,664,700,36
8945947,old,oldRenov,didube,105,5,2,1,4,8,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,42,667,699,32
8942391,old,newRenov,gldani,90,3,2,1,3,16,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,45,667,679,12
8939790,old,oldRenov,saburtalo,165,4,3,2,5,7,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,39,667,684,17
8937168,new,newRenov,didDigomi,60,3,2,1,3,10,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,348,667,712,45
8933634,old,oldRenov,gldani,45,1,1,2,8,16,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,70,667,613,54
8931743,new,white,saburtalo,150,4,3,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,667,717,50
8931429,new,newRenov,samgori,120,4,3,1,5,6,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,93,667,702,35
8904821,new,newRenov,didDigomi,60,3,2,2,3,9,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,878,667,696,29
8885333,old,oldRenov,gldani,120,4,3,3,8,9,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,143,667,574,93
8850242,old,newRenov,varketili,36,1,1,2,7,8,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,329,667,622,45
8814574,new,newRenov,didDigomi,60,2,1,1,3,14,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1299,667,655,12
8807696,old,newRenov,gldani,90,3,2,3,3,17,8,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,394,667,640,27
8614719,old,oldRenov,saburtalo,135,4,3,2,9,9,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,588,667,755,88
8606471,new,white,saburtalo,78,3,1,1,6,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2148,667,771,104
8856907,new,black,saburtalo,173,4,3,1,9,10,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,343,668,721,53
8952023,new,newRenov,didDigomi,80,3,2,2,9,11,5,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,104,669,707,38
8947473,new,newRenov,didDigomi,68,3,2,1,3,8,4,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,80,669,653,16
8765890,new,newRenov,didDigomi,48,2,1,1,10,11,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2768,669,675,6
8958008,new,newRenov,didDigomi,47,2,1,1,10,12,3,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,50,670,702,32
8954303,old,oldRenov,vaja,97,5,3,1,2,5,8,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,54,670,679,9
8948868,new,newRenov,didDigomi,50,2,1,1,9,8,4,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,62,670,683,13
8939443,new,newRenov,didDigomi,76,4,2,1,4,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39,670,706,36
8906863,old,oldRenov,didDigomi,100,4,0,2,3,9,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,74,670,561,109
8942554,new,black,vake,173,4,3,2,10,11,0,65,0,0,1,0,0,1,0,0,0,1,0,0,0,0,49,671,834,163
8940076,new,newRenov,didDigomi,51,2,1,1,9,11,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,224,671,689,18
8924499,old,newRenov,gldani,82,3,2,1,1,9,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,100,671,615,56
8835342,old,oldRenov,didube,85,3,2,1,7,8,0,0,0,1,0,1,0,1,1,0,1,1,0,1,1,0,171,671,643,28
8772495,old,oldRenov,digmisMas,70,3,2,1,16,17,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,196,671,733,62
8959748,old,newRenov,saburtalo,67,3,2,1,3,5,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,2,672,805,133
8952280,new,newRenov,didDigomi,50,2,1,1,4,9,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,103,672,720,48
8918995,new,white,saburtalo,155,6,5,1,6,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,249,672,757,85
8918932,new,white,saburtalo,105,4,3,1,4,6,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,285,672,786,114
8868672,old,oldRenov,ortawala,50,3,2,1,1,2,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,350,672,680,8
8860654,new,oldRenov,saburtalo,109,4,2,2,6,7,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,464,672,780,108
8714558,old,oldRenov,saburtalo,119,5,3,2,6,8,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1498,672,760,88
8959675,old,newRenov,didDigomi,110,7,4,2,9,9,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,4,673,590,83
8938238,new,newRenov,varketili,46,2,1,1,8,10,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,103,674,744,70
8551689,old,oldRenov,saburtalo,80,3,2,1,6,6,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2242,675,668,7
8895432,new,newRenov,varketili,65,3,2,2,12,14,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,129,677,752,75
8889811,new,newRenov,gldani,155,5,3,2,4,9,15,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,298,677,648,29
8859654,new,newRenov,didDigomi,53,3,2,1,9,11,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,802,677,678,1
8957099,new,newRenov,didDigomi,41,2,1,1,4,9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,37,678,715,37
8755433,new,newRenov,didDigomi,59,2,1,1,3,9,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,609,678,723,45
8943293,new,newRenov,didDigomi,78,3,2,2,7,10,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,73,679,724,45
8932900,new,newRenov,ortawala,84,3,2,1,1,8,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,157,679,820,141
8920536,old,newRenov,nucubidze,140,6,4,2,16,16,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,108,679,713,34
8932313,old,newRenov,didube,125,3,2,1,1,9,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,61,680,750,70
8893130,new,newRenov,varketili,75,3,2,1,1,9,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,338,680,699,19
8863441,new,newRenov,saburtalo,204,7,4,2,4,5,20,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,122,680,815,135
8784150,new,newRenov,didDigomi,44,2,1,1,2,8,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1194,680,686,6
8951034,new,newRenov,samgori,47,2,1,1,6,12,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,114,681,752,71
8929377,new,newRenov,didDigomi,72,3,2,1,7,9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,327,681,670,11
8656871,new,newRenov,gldani,72,3,2,1,9,11,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,2552,681,703,22
8955908,new,newRenov,didDigomi,107,3,2,1,5,5,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,25,682,675,7
8937831,old,oldRenov,saburtalo,110,6,2,2,6,8,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,48,682,767,85
8835509,new,newRenov,vake,220,3,2,1,11,11,7,20,0,1,1,1,1,1,1,0,1,1,0,1,1,1,682,682,1033,351
8610571,old,newRenov,saburtalo,308,7,4,2,5,6,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,442,682,727,45
8927764,new,newRenov,didDigomi,70,3,2,1,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,683,703,20
8914694,new,newRenov,didDigomi,70,3,2,1,9,17,5,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,685,683,745,62
8939103,new,newRenov,saburtalo,256,7,5,3,11,11,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,61,684,869,185
8849509,new,newRenov,didDigomi,57,3,2,1,6,6,7,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,323,684,694,10
8791719,new,newRenov,gldani,76,3,2,1,10,10,14,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,609,684,730,46
7955153,new,white,saburtalo,250,5,4,2,9,14,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,2462,684,745,61
7823100,old,newRenov,saburtalo,49,2,1,2,11,11,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,43594,684,778,94
7624520,old,newRenov,nucubidze,130,4,3,1,8,9,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,3160,684,629,55
8933523,old,newRenov,didube,120,5,3,1,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,685,669,16
8929954,new,newRenov,varketili,65,3,2,1,12,14,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,79,685,738,53
8938710,new,newRenov,didDigomi,43,2,1,1,3,9,3,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,251,686,706,20
8905578,new,newRenov,isani,51,2,1,1,6,12,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,510,686,825,139
8898763,new,newRenov,didDigomi,70,2,1,1,8,10,10,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,143,686,676,10
8848825,new,newRenov,didDigomi,70,4,3,1,9,14,4,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1779,686,735,49
8954688,new,newRenov,varketili,67,3,2,1,6,10,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,55,687,720,33
8926230,new,newRenov,varketili,47,2,1,3,13,14,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,78,687,819,132
8922148,old,newRenov,vazisubani,68,3,1,1,2,9,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,91,687,607,80
8958494,old,oldRenov,samgori,80,4,2,1,1,8,0,0,20,1,1,1,1,1,1,0,1,1,0,1,1,1,13,688,634,54
8948691,new,newRenov,didDigomi,48,2,1,1,4,10,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,111,688,721,33
8943645,old,oldRenov,isani,80,3,2,1,6,8,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,76,688,616,72
8868097,new,newRenov,didDigomi,32,2,1,1,3,3,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,343,688,691,3
8866966,old,oldRenov,saburtalo,160,6,3,1,4,4,8,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,183,688,671,17
8775399,new,oldRenov,saburtalo,125,4,3,1,2,10,6,12,0,1,0,1,1,1,1,0,1,1,0,1,1,1,911,688,838,150
8959120,new,white,didDigomi,45,2,1,2,2,15,4,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,37,689,713,24
8950882,old,newRenov,saburtalo,90,4,3,1,1,8,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,47,689,754,65
8939838,new,black,ortawala,61,2,1,1,8,12,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,80,689,657,32
8862359,new,newRenov,gldani,61,3,2,2,3,14,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,268,689,742,53
7985198,old,newRenov,saburtalo,130,4,3,1,8,9,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,2930,690,731,41
8931545,old,oldRenov,varketili,100,3,2,2,2,9,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,87,691,580,111
8923738,old,newRenov,saburtalo,100,3,2,1,8,11,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,60,691,838,147
8882275,new,newRenov,vashlidzvari,68,3,2,2,7,7,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,211,691,723,32
8958684,old,newRenov,ortawala,136,4,3,1,3,9,3,9,18,1,1,1,1,1,1,0,0,1,0,1,0,0,6,692,657,35
8944696,old,oldRenov,digmisMas,65,3,2,1,7,8,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,73,692,694,2
8939890,old,oldRenov,didDigomi,65,3,1,2,6,14,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,45,692,620,72
8932704,old,newRenov,ortawala,136,4,3,1,3,9,3,9,18,1,1,1,1,1,1,0,0,1,0,1,0,0,49,692,656,36
8923632,old,newRenov,digmisMas,65,2,1,1,1,5,0,0,12,1,1,1,1,1,1,0,1,0,0,0,1,0,154,692,707,15
8919230,new,newRenov,gldani,65,3,2,2,3,17,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,739,692,730,38
8792038,new,newRenov,gldani,65,3,2,2,3,17,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1529,692,725,33
8651643,old,oldRenov,didube,108,4,3,1,2,3,8,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,605,692,637,55
8943455,new,newRenov,didDigomi,44,2,1,2,10,11,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,50,693,719,26
8929428,old,oldRenov,sandzona,75,3,2,1,6,9,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,108,693,554,139
