Status,Condition,District,Area,Rooms,Bedrooms,Bathrooms,Floor,Floors,Balcony,Veranda,Loggia,Heating,Parking,Storeroom,Hot,Gas,Internet,Fireplace,Furniture,Passenger,Service,Telephone,Television,Conditioner,PerSq
old,oldRenov,saburtalo,75,3,2,1,3,4,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,893
old,oldRenov,saburtalo,50,2,1,1,5,14,3,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,880
old,oldRenov,saburtalo,33,1,1,1,1,6,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,876
old,oldRenov,saburtalo,80,3,2,2,8,8,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,871
old,oldRenov,saburtalo,35,1,1,1,5,5,4,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,857
old,oldRenov,saburtalo,34,1,1,1,4,6,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,853
old,oldRenov,saburtalo,80,3,2,1,6,8,7,0,15,0,1,1,1,1,1,0,1,1,0,0,0,0,850
old,oldRenov,saburtalo,120,3,2,3,4,8,11,9,0,1,1,1,1,1,1,0,1,1,0,1,0,1,843
old,oldRenov,saburtalo,80,3,2,1,2,8,5,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,838
old,oldRenov,saburtalo,73,3,2,2,16,16,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,822
old,oldRenov,saburtalo,110,4,3,1,4,9,10,0,30,1,0,1,1,1,1,1,0,1,0,1,1,0,815
old,oldRenov,saburtalo,70,2,2,1,2,5,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,814
old,oldRenov,saburtalo,130,5,4,2,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,785
old,oldRenov,saburtalo,250,7,4,2,5,5,17,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,780
old,oldRenov,saburtalo,250,7,4,2,5,5,17,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,780
old,oldRenov,saburtalo,62,2,1,1,4,15,4,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,774
old,oldRenov,saburtalo,97,3,2,1,3,5,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,773
old,oldRenov,saburtalo,100,3,2,1,6,8,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,770
old,oldRenov,saburtalo,60,2,1,1,8,8,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,763
old,oldRenov,saburtalo,157,5,3,3,5,5,7,0,11,1,1,1,1,1,1,0,1,0,0,1,1,1,754
old,oldRenov,saburtalo,80,3,2,1,6,6,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,713
old,oldRenov,saburtalo,350,8,4,2,6,7,30,0,9,1,1,1,1,1,1,1,0,0,0,1,1,1,711
old,oldRenov,saburtalo,52,2,1,1,16,16,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,673
old,oldRenov,saburtalo,119,5,3,2,6,8,10,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,672
old,oldRenov,saburtalo,67,2,1,1,2,5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,655
old,oldRenov,saburtalo,92,3,2,1,3,9,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,652
old,oldRenov,saburtalo,187,4,3,2,5,5,10,38,0,1,1,1,1,1,1,1,0,0,0,1,1,1,642
old,oldRenov,saburtalo,80,3,1,2,7,14,8,10,0,1,1,1,1,1,0,0,1,1,1,0,0,0,638
old,oldRenov,saburtalo,100,3,2,1,6,14,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,550
old,oldRenov,saburtalo,35,2,1,1,1,5,5,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,529
old,oldRenov,saburtalo,130,4,3,2,7,8,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,523
old,oldRenov,saburtalo,324,5,0,2,6,7,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,463
new,white,didiDigomi,60,3,2,1,8,9,7,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,667
new,white,didiDigomi,130,5,3,2,4,12,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,638
new,white,didiDigomi,54,3,2,1,6,10,4,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,620
new,white,didiDigomi,47,3,2,1,8,14,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,606
new,white,didiDigomi,54,2,1,1,3,8,7,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,602
new,white,didiDigomi,53,2,0,1,9,10,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,600
new,white,didiDigomi,80,3,2,1,8,20,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,600
new,white,didiDigomi,80,3,2,1,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600
new,white,didiDigomi,45,2,1,1,7,14,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,600
new,white,didiDigomi,62,3,2,1,6,11,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,581
new,white,didiDigomi,56,2,1,2,3,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,571
new,white,didiDigomi,84,3,2,1,12,13,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,563
new,white,didiDigomi,56,2,1,1,3,11,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,563
new,white,didiDigomi,90,4,2,1,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546
new,white,didiDigomi,88,3,2,1,7,9,8,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,472
new,white,digmisMas,36,2,1,1,2,8,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,944
new,white,digmisMas,40,2,1,1,14,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800
new,white,digmisMas,49,2,1,2,9,15,5,5,0,1,0,0,1,1,0,0,0,1,1,0,0,0,751
new,white,digmisMas,69,3,2,2,13,15,5,5,0,1,0,0,1,1,0,0,0,1,1,0,0,0,700
new,white,vake,155,4,3,2,10,11,11,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,993
new,white,vake,155,4,3,2,10,11,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,985
new,white,vake,164,4,3,2,4,6,15,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,928
new,white,vake,170,5,3,3,4,12,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,854
new,white,vake,130,4,3,3,7,20,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,800
new,white,vake,80,3,2,1,7,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800
new,white,vake,85,3,2,1,4,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765
new,white,vake,197,5,3,1,3,12,5,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,660
new,white,varketili,49,3,2,1,5,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561
new,white,varketili,58,3,2,1,3,5,4,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,469
new,white,saburtalo,64,2,1,1,11,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1322
new,white,saburtalo,128,3,0,2,3,7,8,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1200
new,white,saburtalo,96,4,3,2,12,22,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1100
new,white,saburtalo,132,4,0,2,6,10,8,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1000
new,white,saburtalo,108,3,2,2,19,25,5,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,980
new,white,saburtalo,60,4,3,2,14,14,4,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,917
new,white,saburtalo,50,2,1,1,3,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,910
new,white,saburtalo,49,2,1,1,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,902
new,white,saburtalo,91,3,0,1,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800
new,white,saburtalo,89,2,1,2,3,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,798
new,white,saburtalo,79,3,2,1,4,16,9,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,796
new,white,saburtalo,150,5,3,2,4,18,9,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,770
new,white,saburtalo,90,3,2,2,6,6,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756
new,white,saburtalo,250,5,4,2,9,14,6,85,0,0,1,1,0,1,0,0,0,1,1,0,0,0,756
new,white,saburtalo,97,3,2,1,4,12,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,727
new,white,saburtalo,180,6,5,3,14,14,8,34,0,1,1,1,0,1,1,0,0,1,0,0,0,0,714
new,white,saburtalo,91,2,1,1,0,4,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,700
new,white,saburtalo,360,6,5,1,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694
new,white,saburtalo,130,5,3,1,7,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,617
new,white,saburtalo,126,2,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522
old,white,saburtalo,174,5,3,2,7,10,7,10,0,1,1,1,1,1,1,0,0,1,1,1,0,0,476
