ID,Area,Status,Condition,District,Rooms,Bedrooms,Bathrooms,Floor,Floors,Balcony,Veranda,Loggia,Heating,Parking,Storeroom,Hot,Gas,Internet,Fireplace,Furniture,Passenger,Service,Telephone,Television,Conditioner,Views,PerSq
8940160,90,new,newRenov,didDigomi,4,3,1,6,9,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,1,43,700
8690049,90,new,newRenov,vake,4,3,1,4,12,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,822,900
8924890,90,new,newRenov,nucubidze,4,2,1,12,12,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,105,944
8940333,88,new,white,saburtalo,4,3,1,1,5,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,82,625
8938374,87,old,oldRenov,varketili,4,3,2,14,15,7,0,6,1,1,1,1,1,1,0,0,1,0,1,0,0,177,406
8766666,87,old,oldRenov,varketili,4,3,1,7,9,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,577,425
8927020,87,new,oldRenov,vera,4,2,1,3,16,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,75,1000
8924707,85,old,oldRenov,nadzaladevi,4,3,2,3,9,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,89,400
8935349,85,old,oldRenov,temqa,4,0,2,3,9,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,97,406
8815330,85,new,newRenov,didDigomi,4,2,1,2,10,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,592,706
8935914,85,old,oldRenov,saburtalo,4,2,1,12,12,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,52,807
8191424,85,old,newRenov,saburtalo,4,3,1,15,16,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,3602,941
8937898,84,new,white,saburtalo,4,3,1,4,5,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,351,700
8938600,84,new,newRenov,varketili,4,3,1,7,9,12,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,57,851
8953097,84,new,newRenov,didube,4,3,1,3,12,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,70,952
8948329,83,old,oldRenov,nucubidze,4,2,1,1,10,3,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,34,639
8639598,83,new,newRenov,saburtalo,4,3,2,1,4,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1524,1000
8941834,82,new,newRenov,didDigomi,4,2,1,7,10,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,52,732
8486899,82,old,newRenov,ortawala,4,3,1,7,9,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1441,841
8926895,81,new,newRenov,didDigomi,4,3,1,1,9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,99,802
8931230,80,old,oldRenov,didDigomi,4,2,3,5,9,3,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,195,450
8928456,80,old,oldRenov,sandzona,4,2,1,2,2,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,132,475
8947676,80,old,newRenov,varketili,4,3,1,4,9,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,124,584
8958494,80,old,oldRenov,samgori,4,2,1,1,8,0,0,20,1,1,1,1,1,1,0,1,1,0,1,1,1,13,688
8886026,80,old,newRenov,vera,4,2,1,1,4,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,630,875
8514007,80,old,newRenov,saburtalo,4,2,1,5,5,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,2110,975
8836222,79,new,newRenov,digmisMas,4,2,1,5,9,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,172,949
8939443,76,new,newRenov,didDigomi,4,2,1,4,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39,670
8802482,75,old,oldRenov,varketili,4,2,1,4,9,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1692,467
8457129,75,new,newRenov,didDigomi,4,2,1,4,9,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1004,1151
8925110,75,new,newRenov,vake,4,2,1,4,22,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,82,2133
8895467,73,new,newRenov,ortawala,4,3,1,8,14,6,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,155,1123
8931693,72,new,newRenov,sandzona,4,3,2,10,15,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,184,639
8933570,71,old,oldRenov,gldani,4,2,1,9,9,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,66,599
8804789,71,new,newRenov,didDigomi,4,3,1,4,11,3,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1797,706
8848825,70,new,newRenov,didDigomi,4,3,1,9,14,4,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1779,686
8878436,70,old,newRenov,saburtalo,4,3,2,1,4,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,142,1043
8819730,68,new,white,varketili,4,3,1,16,17,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,360,662
8805513,68,WIP,white,vake,4,0,2,13,18,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,390,1684
8931775,62,new,newRenov,saburtalo,4,2,1,1,5,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,59,1452
8933052,60,new,newRenov,nucubidze,4,2,1,7,12,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,71,950
8835509,220,new,newRenov,vake,3,2,1,11,11,7,20,0,1,1,1,1,1,1,0,1,1,0,1,1,1,682,682
8943583,190,old,newRenov,saburtalo,3,2,2,5,6,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,30,1211
8727354,176,old,newRenov,vaja,3,2,2,8,8,6,0,15,1,0,1,1,1,0,0,0,1,0,1,0,0,1144,483
8946584,165,new,newRenov,vake,3,2,2,13,22,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,37,1030
8427245,155,new,newRenov,saburtalo,3,2,2,7,7,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,954,1194
8923709,150,old,newRenov,gldani,3,2,3,1,9,5,35,17,1,1,1,1,1,1,1,1,1,0,1,0,0,129,453
8855215,149,new,newRenov,saburtalo,3,2,2,11,12,6,19,0,1,0,1,1,1,1,0,1,1,1,0,1,1,744,906
8851754,146,new,newRenov,saburtalo,3,2,2,7,8,20,40,0,1,0,1,1,1,1,1,1,1,0,0,1,1,383,619
8943710,145,new,newRenov,saburtalo,3,2,1,8,11,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,32,1069
8937221,145,old,newRenov,vera,3,2,2,3,6,18,0,17,1,1,1,1,1,1,0,1,1,0,1,1,1,45,1138
8930629,140,old,newRenov,vake,3,2,3,18,8,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,95,534
8860024,140,new,white,saburtalo,3,2,2,4,6,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,208,786
8928466,140,new,newRenov,saburtalo,3,2,2,12,20,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,78,3571
8938005,137,new,newRenov,saburtalo,3,2,2,4,22,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,268,1752
8938161,137,new,newRenov,vake,3,2,2,6,20,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,51,1842
8943973,136,old,oldRenov,vera,3,2,2,3,10,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,36,1360
8888041,136,new,white,saburtalo,3,2,2,11,20,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,127,1800
8731166,135,old,newRenov,nadzaladevi,3,2,1,3,5,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,249,556
8937893,135,new,oldRenov,chugureti,3,2,1,5,9,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,52,778
8943919,135,new,oldRenov,saburtalo,3,2,2,12,15,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,29,830
8824460,135,new,newRenov,vake,3,2,2,10,11,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,332,1237
8943340,135,new,newRenov,saburtalo,3,2,2,3,12,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,35,1259
8763172,133,old,newRenov,vake,3,2,1,7,8,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,461,902
8387364,133,new,newRenov,saburtalo,3,2,2,1,7,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,479,977
8643667,132,old,oldRenov,didube,3,2,1,2,8,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1358,508
8955317,130,new,white,saburtalo,3,0,2,10,13,5,0,30,0,1,1,0,1,0,0,0,1,0,0,0,0,18,704
8915391,130,new,newRenov,saburtalo,3,2,2,3,10,10,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,244,784
8927788,130,new,oldRenov,saburtalo,3,2,1,3,8,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,51,1049
8789989,130,new,newRenov,saburtalo,3,2,1,7,15,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,304,1100
8934484,130,new,newRenov,saburtalo,3,2,2,8,12,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,95,1149
8955638,130,new,newRenov,saburtalo,3,2,2,11,14,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,18,1385
8924713,129,new,newRenov,saburtalo,3,2,2,5,14,15,15,0,1,0,0,1,1,1,0,1,1,0,1,1,1,73,1100
8925159,128,new,white,saburtalo,3,2,2,11,23,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,58,1100
8953285,128,new,newRenov,saburtalo,3,2,1,8,14,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,46,1203
8887759,128,new,newRenov,vake,3,2,2,2,9,4,10,0,1,1,0,1,1,1,0,1,1,0,0,1,1,185,1250
8802947,127,new,newRenov,saburtalo,3,2,2,7,14,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1,250,1173
8465726,127,new,newRenov,vake,3,2,2,3,10,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1984,1417
8932313,125,old,newRenov,didube,3,2,1,1,9,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,61,680
8943609,125,old,newRenov,didube,3,2,1,1,8,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,40,800
8776388,125,new,white,saburtalo,3,2,2,3,5,9,14,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1990,880
8940101,125,old,oldRenov,sololaki,3,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,1000
6042893,125,new,newRenov,saburtalo,3,2,2,12,12,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,5193,1200
5889975,125,new,newRenov,saburtalo,3,2,3,11,12,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,7059,1360
8851763,125,new,newRenov,vake,3,2,2,5,10,12,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,259,1954
8958185,123,old,newRenov,sandzona,3,2,1,8,8,0,40,0,1,1,1,1,1,1,0,1,1,0,1,1,0,23,585
8922318,123,new,newRenov,saburtalo,3,2,2,3,8,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,45,1016
8945778,121,new,white,vake,3,2,2,3,6,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,62,1003
8957395,120,new,black,saburtalo,3,3,2,7,11,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,78,470
8836771,120,old,newRenov,chugureti,3,2,1,2,2,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,437,542
8776571,120,old,oldRenov,saburtalo,3,2,2,11,16,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,395,567
8680108,120,old,oldRenov,digmisMas,3,2,1,3,5,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,540,592
8748442,120,old,newRenov,didube,3,0,1,4,9,0,25,0,1,0,0,1,1,1,0,1,1,0,1,1,1,510,700
8929413,120,new,newRenov,saburtalo,3,2,2,5,10,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,141,778
8873948,120,new,newRenov,saburtalo,3,2,1,2,10,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,158,958
8714585,120,old,oldRenov,vera,3,2,2,5,8,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,323,1167
8934470,120,old,oldRenov,chugureti,3,2,1,2,5,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,56,1192
8921951,118,new,newRenov,saburtalo,3,2,1,3,8,18,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,151,869
8951166,118,new,newRenov,saburtalo,3,2,1,3,8,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,94,898
8805660,118,new,newRenov,saburtalo,3,2,1,2,10,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,128,932
8787510,118,new,white,saburtalo,3,2,2,9,10,17,10,0,0,0,1,0,1,1,0,0,1,0,1,0,0,377,950
8926069,116,new,newRenov,varketili,3,2,1,9,9,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,73,698
8932982,116,new,newRenov,didDigomi,3,2,1,10,14,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,57,776
8953098,116,new,oldRenov,saburtalo,3,2,2,10,11,8,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,34,819
8690630,116,new,oldRenov,saburtalo,3,2,2,2,12,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,629,825
8954072,115,new,newRenov,didDigomi,3,2,1,9,9,0,50,0,1,1,1,1,1,1,0,1,1,0,1,1,1,67,487
8955023,115,new,newRenov,didDigomi,3,2,1,4,6,12,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,109,730
8766351,115,old,newRenov,saburtalo,3,2,1,16,16,6,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,320,739
8345948,115,old,newRenov,chugureti,3,2,1,2,3,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1104,897
8848532,114,new,newRenov,saburtalo,3,2,1,3,16,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,234,1018
8944174,113,new,newRenov,didDigomi,3,2,1,10,10,0,50,0,1,0,0,1,1,1,0,1,1,0,0,1,1,75,482
8935820,113,new,newRenov,vake,3,2,2,14,16,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,74,1593
8689320,112,new,newRenov,ortawala,3,0,2,2,4,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,229,804
8951968,112,new,oldRenov,saburtalo,3,2,2,5,7,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,57,875
8925100,112,new,newRenov,ortawala,3,2,1,10,10,20,20,0,1,1,1,1,1,1,0,1,1,0,1,1,1,81,917
8748445,112,new,newRenov,vake,3,2,1,8,10,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,369,1580
8601672,110,old,oldRenov,didDigomi,3,3,3,7,9,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,3521,573
8879450,110,new,white,didDigomi,3,2,2,3,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,183,580
8892102,110,new,newRenov,nadzaladevi,3,2,2,6,8,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,267,700
8932729,110,new,white,saburtalo,3,2,1,5,18,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,98,900
8761692,110,old,newRenov,saburtalo,3,2,1,8,12,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,283,1091
8948878,110,new,newRenov,saburtalo,3,2,2,2,12,110,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,37,1182
8923372,110,old,newRenov,vake,3,2,2,4,8,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,84,1182
8835044,110,new,newRenov,vera,3,2,1,3,8,5,12,0,1,1,1,1,1,1,0,0,1,0,1,0,1,598,1182
8949607,110,old,newRenov,didube,3,2,1,11,11,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,28,1345
8704498,110,new,newRenov,chugureti,3,2,1,7,11,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1365,1864
8934892,109,old,newRenov,isani,3,2,2,11,16,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,0,50,661
8841093,109,new,newRenov,saburtalo,3,2,1,8,9,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,411,1200
8640009,108,old,newRenov,vazisubani,3,2,1,8,9,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1174,481
8932597,108,old,oldRenov,didDigomi,3,2,2,1,9,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,61,556
8811428,108,old,oldRenov,saburtalo,3,2,2,5,8,10,0,21,1,1,1,1,1,1,0,0,1,0,1,0,0,419,694
8539725,108,new,newRenov,saburtalo,3,2,2,9,10,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,2067,934
8529273,108,new,newRenov,vake,3,2,1,6,11,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,3374,991
8949334,108,new,newRenov,saburtalo,3,2,3,11,16,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,28,1037
8944479,108,new,white,saburtalo,3,2,1,17,23,2,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,52,1296
8943230,108,new,white,saburtalo,3,2,1,17,23,3,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,88,1296
8943197,108,new,white,saburtalo,3,2,1,17,21,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,29,1296
8168570,108,new,white,vake,3,2,2,5,11,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,6915,1999
8955908,107,new,newRenov,didDigomi,3,2,1,5,5,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,25,682
8571035,107,new,newRenov,saburtalo,3,1,2,7,8,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,3042,900
8850673,106,old,oldRenov,chugureti,3,2,3,3,9,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,208,617
8872610,106,new,newRenov,saburtalo,3,2,1,2,11,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,786,660
8927167,106,new,newRenov,saburtalo,3,2,1,15,16,15,15,0,1,1,0,1,1,1,0,1,1,1,0,1,1,87,1104
8914799,105,new,newRenov,vake,3,2,2,4,8,5,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,248,896
8958766,105,new,newRenov,saburtalo,3,2,1,12,15,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,4,1000
8925449,105,old,newRenov,chugureti,3,2,2,3,4,2,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,50,1048
8904565,105,new,newRenov,saburtalo,3,2,1,8,12,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,89,1048
8838094,105,new,newRenov,digmisMas,3,2,1,4,13,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,1,267,1048
8894015,105,new,newRenov,saburtalo,3,2,1,2,6,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,343,1095
8758555,105,new,newRenov,vake,3,2,1,4,7,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,519,1143
8958318,105,new,newRenov,saburtalo,3,2,1,9,10,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,6,1191
8770600,105,new,white,vake,3,2,2,11,22,4,8,0,0,1,0,0,1,1,0,0,1,1,1,1,0,690,1210
8937966,105,new,newRenov,vake,3,2,1,7,9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,48,1238
8854307,105,new,newRenov,vake,3,2,2,10,11,5,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,180,1429
8851324,105,new,newRenov,mtawminda,3,2,2,4,11,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,254,1810
8955771,104,new,newRenov,vazisubani,3,2,2,10,10,7,40,0,1,1,0,1,1,1,0,0,1,0,0,1,0,29,529
8932957,104,new,black,saburtalo,3,2,2,3,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,750
8958445,104,old,oldRenov,vake,3,2,1,4,6,8,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,12,1144
8524150,104,new,white,vake,3,2,1,4,11,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1637,1250
8862381,103,new,newRenov,saburtalo,3,2,2,1,13,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,830,631
8878183,103,old,oldRenov,saburtalo,3,2,1,2,7,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,102,777
8948600,103,old,oldRenov,ortawala,3,2,2,8,8,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,28,825
8785050,103,new,newRenov,saburtalo,3,2,1,3,8,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,487,951
8793864,103,new,newRenov,saburtalo,3,2,2,16,23,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1125,1250
8886965,102,old,oldRenov,chugureti,3,2,1,2,2,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,231,471
8943628,102,new,black,didDigomi,3,2,2,4,12,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,198,500
8923090,102,old,oldRenov,didDigomi,3,2,2,10,16,7,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,56,588
8949971,102,new,newRenov,saburtalo,3,2,1,5,8,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,31,1176
8381807,102,new,newRenov,saburtalo,3,2,2,17,21,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1593,1282
8936658,101,new,newRenov,saburtalo,3,2,1,16,12,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,63,999
8931591,101,old,newRenov,vake,3,2,1,6,6,0,18,0,1,1,1,1,1,1,0,0,0,0,1,0,1,101,1154
8946346,100,old,oldRenov,didDigomi,3,2,1,5,15,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,88,426
8942309,100,old,oldRenov,temqa,3,2,1,6,16,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,74,430
8930211,100,new,white,didDigomi,3,2,1,2,5,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,59,530
8945678,100,old,newRenov,gldani,3,2,1,3,8,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,41,550
8692548,100,old,oldRenov,saburtalo,3,2,1,6,9,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,2014,600
8950104,100,new,newRenov,isani,3,2,1,7,23,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,52,630
8943438,100,old,oldRenov,temqa,3,2,2,10,14,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,51,650
8940878,100,old,oldRenov,nucubidze,3,2,2,7,9,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,67,650
8931545,100,old,oldRenov,varketili,3,2,2,2,9,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,87,691
8923738,100,old,newRenov,saburtalo,3,2,1,8,11,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,60,691
8398838,100,old,oldRenov,vera,3,2,2,5,9,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1759,721
8704694,100,old,newRenov,ortawala,3,0,1,2,9,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,953,747
8717012,100,old,oldRenov,saburtalo,3,2,1,6,8,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,287,770
8926691,100,new,newRenov,didube,3,0,1,13,16,4,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,74,780
8708446,100,new,newRenov,didube,3,2,3,6,11,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,499,797
8658999,100,new,newRenov,didube,3,2,1,2,5,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,981,810
8927253,100,new,newRenov,saburtalo,3,2,1,4,10,4,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,193,830
8392123,100,new,newRenov,digmisMas,3,2,1,10,12,7,0,7,1,1,1,1,1,1,0,0,1,1,1,1,1,1282,833
8918348,100,new,newRenov,saburtalo,3,2,1,4,10,5,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,155,837
8951086,100,new,newRenov,saburtalo,3,0,1,6,8,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,47,850
8933065,100,old,oldRenov,saburtalo,3,2,1,13,16,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,70,850
8659407,100,new,newRenov,saburtalo,3,2,1,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,880
8819326,100,new,newRenov,saburtalo,3,2,1,8,9,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,473,900
8504890,100,new,newRenov,digmisMas,3,2,1,12,12,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1156,930
8951113,100,new,newRenov,saburtalo,3,2,1,2,5,7,14,0,1,1,0,1,1,1,0,0,1,0,0,1,0,32,949
8335437,100,old,oldRenov,vake,3,0,2,1,5,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,827,971
8948794,100,new,newRenov,saburtalo,3,0,2,10,13,7,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,43,1000
8948110,100,new,newRenov,saburtalo,3,2,1,7,14,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,49,1000
8925657,100,new,newRenov,saburtalo,3,2,2,5,11,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,69,1000
8948709,100,new,newRenov,saburtalo,3,2,1,2,6,14,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,60,1046
8816889,100,new,newRenov,saburtalo,3,2,1,3,9,6,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1598,1050
8256801,100,new,newRenov,saburtalo,3,2,1,5,10,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1096,1074
8954740,100,new,newRenov,saburtalo,3,2,2,2,6,10,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,46,1100
8959697,100,new,newRenov,saburtalo,3,2,2,6,10,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1150
8955273,100,new,newRenov,saburtalo,3,2,1,3,5,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,24,1150
8952383,100,old,newRenov,chugureti,3,2,1,5,5,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,23,1177
8881596,100,new,newRenov,saburtalo,3,2,1,4,10,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,372,1250
8958904,100,new,newRenov,saburtalo,3,2,1,13,23,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,2,1500
8928417,99,new,white,saburtalo,3,2,1,7,23,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,53,1121
8711655,98,old,oldRenov,varketili,3,2,1,5,9,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,478,459
8884093,98,new,white,vake,3,2,2,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,796
8939067,98,new,newRenov,ortawala,3,2,1,4,20,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,49,867
8934675,98,new,newRenov,digmisMas,3,2,1,9,17,8,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,70,900
8620854,98,new,newRenov,vake,3,2,2,4,9,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,673,946
