Status,Condition,District,Area,Rooms,Bedrooms,Bathrooms,Floor,Floors,Balcony,Veranda,Loggia,Heating,Parking,Storeroom,Hot,Gas,Internet,Fireplace,Furniture,Passenger,Service,Telephone,Television,Conditioner,PerSq
ახალი აშენებული,ახალი გარემონტებული,ვაჟა-ფშაველას კვარტლები  (I-VII),40,2,1,1,13,15,8,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1250
ახალი აშენებული,ახალი გარემონტებული,ვაჟა-ფშაველას კვარტლები  (I-VII),74,3,2,1,4,12,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1073
ახალი აშენებული,ახალი გარემონტებული,ვაჟა-ფშაველას კვარტლები  (I-VII),125,5,3,2,2,5,12,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1062
ახალი აშენებული,ახალი გარემონტებული,ვაჟა-ფშაველას კვარტლები  (I-VII),68,2,1,1,6,6,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,765
ძველი აშენებული,შავი კარკასი,ვაჟა-ფშაველას კვარტლები  (I-VII),74,3,1,1,2,5,5,0,27,0,0,0,0,1,0,0,0,0,0,0,0,0,500
ძველი აშენებული,ძველი გარემონტებული,ვაჟა-ფშაველას კვარტლები  (I-VII),107,4,2,1,2,9,10,0,10,1,0,1,1,1,1,0,0,1,0,1,0,0,1000
ძველი აშენებული,ახალი გარემონტებული,ვარკეთილი,60,3,2,1,9,9,0,0,9,1,0,0,1,1,1,0,0,0,0,1,1,1,650
ძველი აშენებული,ახალი გარემონტებული,ვარკეთილი,66,3,2,1,4,9,0,0,7,1,0,1,1,1,1,0,0,1,0,1,1,0,579
ძველი აშენებული,ახალი გარემონტებული,ვარკეთილი,60,2,1,1,1,9,0,0,60,1,0,1,1,1,1,0,1,1,0,1,0,0,533
ძველი აშენებული,ახალი გარემონტებული,ვარკეთილი,86,3,2,3,8,9,5,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,529
ძველი აშენებული,ახალი გარემონტებული,ვარკეთილი,72,2,1,1,11,16,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,528
ძველი აშენებული,ახალი გარემონტებული,ვარკეთილი,110,5,3,2,4,9,13,7,0,1,1,1,1,1,1,0,0,1,0,1,1,1,409
ახალი აშენებული,ახალი გარემონტებული,ვარკეთილი,42,2,1,1,2,8,4,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,881
ახალი აშენებული,ახალი გარემონტებული,ვარკეთილი,84,3,1,1,1,9,7,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,805
ახალი აშენებული,ახალი გარემონტებული,ვარკეთილი,45,2,1,2,2,8,4,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,798
ახალი აშენებული,ახალი გარემონტებული,ვარკეთილი,50,2,1,2,3,9,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,794
ახალი აშენებული,ახალი გარემონტებული,ვარკეთილი,70,3,2,1,9,13,7,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,786
ახალი აშენებული,ახალი გარემონტებული,ვარკეთილი,48,2,1,1,5,10,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,771
ახალი აშენებული,ახალი გარემონტებული,ვარკეთილი,71,3,2,1,6,12,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,732
ახალი აშენებული,ახალი გარემონტებული,ვარკეთილი,78,4,3,1,3,9,6,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,731
ახალი აშენებული,ახალი გარემონტებული,ვარკეთილი,62,3,2,1,2,6,3,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,726
ახალი აშენებული,ახალი გარემონტებული,ვარკეთილი,49,2,1,1,2,11,6,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,714
ახალი აშენებული,ახალი გარემონტებული,ვარკეთილი,50,2,1,1,3,9,5,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,700
ახალი აშენებული,ახალი გარემონტებული,ვარკეთილი,54,3,2,1,5,13,3,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,694
ახალი აშენებული,ახალი გარემონტებული,ვარკეთილი,66,3,2,1,5,12,5,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,689
ახალი აშენებული,ახალი გარემონტებული,ვარკეთილი,74,4,3,2,5,6,3,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,670
ახალი აშენებული,ახალი გარემონტებული,ვარკეთილი,42,2,1,1,6,9,2,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,621
ახალი აშენებული,ახალი გარემონტებული,ვარკეთილი,54,2,0,1,4,9,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,611
ახალი აშენებული,ახალი გარემონტებული,ვარკეთილი,45,2,0,1,1,8,8,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,589
ახალი აშენებული,ახალი გარემონტებული,ვარკეთილი,65,2,1,1,1,5,3,0,8,0,0,0,1,1,0,0,1,0,0,0,1,0,538
ახალი აშენებული,თეთრი კარკასი,ვარკეთილი,49,3,2,1,5,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561
ახალი აშენებული,თეთრი კარკასი,ვარკეთილი,58,3,2,1,3,5,4,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,469
ძველი აშენებული,ძველი გარემონტებული,ვარკეთილი,37,1,1,1,3,9,0,0,25,1,0,1,1,1,0,0,0,1,0,0,1,1,676
ძველი აშენებული,ძველი გარემონტებული,ვარკეთილი,65,3,2,2,4,16,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,600
ძველი აშენებული,ძველი გარემონტებული,ვარკეთილი,65,2,2,1,7,9,0,0,15,1,1,0,0,1,0,0,0,1,0,0,0,0,575
ძველი აშენებული,ძველი გარემონტებული,ვარკეთილი,71,3,2,1,4,9,5,0,10,0,1,0,1,1,0,0,1,1,0,1,0,0,563
ძველი აშენებული,ძველი გარემონტებული,ვარკეთილი,72,3,2,1,5,9,7,0,6,1,1,1,1,1,1,0,0,1,0,1,1,1,556
ძველი აშენებული,ძველი გარემონტებული,ვარკეთილი,50,1,1,1,8,9,6,0,9,1,0,1,1,1,1,0,1,1,0,1,0,0,540
ძველი აშენებული,ძველი გარემონტებული,ვარკეთილი,102,3,0,2,2,8,0,0,10,1,1,1,1,1,1,0,0,1,0,0,0,0,539
ძველი აშენებული,ძველი გარემონტებული,ვარკეთილი,70,2,1,1,7,9,0,0,12,1,1,1,1,1,1,0,0,1,0,0,0,0,529
ძველი აშენებული,ძველი გარემონტებული,ვარკეთილი,74,3,2,1,6,8,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,527
ძველი აშენებული,ძველი გარემონტებული,ვარკეთილი,73,2,1,3,2,9,7,7,14,0,0,1,1,1,1,0,1,1,0,1,1,0,523
ძველი აშენებული,ძველი გარემონტებული,ვარკეთილი,60,1,2,2,1,9,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,483
ძველი აშენებული,ძველი გარემონტებული,ვარკეთილი,52,2,1,1,4,4,7,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,481
ძველი აშენებული,ძველი გარემონტებული,ვარკეთილი,62,3,2,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468
ძველი აშენებული,ძველი გარემონტებული,ვარკეთილი,62,3,1,2,3,8,4,4,15,1,0,1,1,1,0,0,1,1,0,0,1,0,468
ძველი აშენებული,ძველი გარემონტებული,ვარკეთილი,65,3,2,1,4,4,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,446
ძველი აშენებული,ძველი გარემონტებული,ვარკეთილი,50,2,1,2,9,9,3,0,4,1,0,0,1,1,1,0,0,1,0,1,1,0,440
ძველი აშენებული,ძველი გარემონტებული,ვარკეთილი,90,4,3,1,9,9,3,0,10,1,0,1,1,1,1,0,1,0,0,0,1,0,424
ძველი აშენებული,ძველი გარემონტებული,ვარკეთილი,87,3,2,1,1,5,0,0,16,1,1,1,1,1,1,0,0,0,0,1,1,0,402
ძველი აშენებული,ახალი გარემონტებული,ვაშლიჯვარი,85,3,2,1,10,12,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,765
ძველი აშენებული,ახალი გარემონტებული,ვაშლიჯვარი,100,4,3,1,2,3,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,595
ახალი აშენებული,ახალი გარემონტებული,ვაშლიჯვარი,42,1,1,1,9,10,7,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,881
ახალი აშენებული,ახალი გარემონტებული,ვაშლიჯვარი,39,2,1,1,4,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,841
ახალი აშენებული,ახალი გარემონტებული,ვაშლიჯვარი,63,3,2,1,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,830
ახალი აშენებული,ახალი გარემონტებული,ვაშლიჯვარი,70,3,2,1,4,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,819
ახალი აშენებული,შავი კარკასი,ვაშლიჯვარი,48,2,1,1,2,13,2,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,546
ახალი აშენებული,შავი კარკასი,ვაშლიჯვარი,71,3,2,1,4,13,6,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,545
ახალი აშენებული,შავი კარკასი,ვაშლიჯვარი,53,2,1,1,5,5,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,521
ძველი აშენებული,ძველი გარემონტებული,ვაშლიჯვარი,60,2,1,1,4,9,3,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,550
ძველი აშენებული,ძველი გარემონტებული,ვაშლიჯვარი,80,3,2,1,7,12,0,0,9,0,0,1,1,1,0,0,0,1,1,0,0,0,500
ძველი აშენებული,ახალი გარემონტებული,ვერა,95,4,3,1,3,8,0,15,0,1,1,0,1,1,1,0,1,1,0,1,1,1,958
ახალი აშენებული,ახალი გარემონტებული,ვერა,218,6,3,2,11,18,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,1147
ახალი აშენებული,ახალი გარემონტებული,ვერა,110,3,2,2,9,9,20,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,955
ახალი აშენებული,თეთრი კარკასი,ვერა,80,3,2,1,3,9,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1313
ახალი აშენებული,თეთრი კარკასი,ვერა,71,2,1,1,7,12,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1225
ახალი აშენებული,თეთრი კარკასი,ვერა,245,5,4,2,7,9,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1061
ახალი აშენებული,თეთრი კარკასი,ვერა,245,5,4,2,7,9,6,50,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1057
ახალი აშენებული,თეთრი კარკასი,ვერა,90,3,0,1,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,944
ახალი აშენებული,შავი კარკასი,ვერა,90,3,0,1,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800
ძველი აშენებული,ძველი გარემონტებული,ვერა,54,2,1,1,1,2,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1019
ძველი აშენებული,ძველი გარემონტებული,ვერა,160,5,3,2,3,3,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,871
ძველი აშენებული,ძველი გარემონტებული,ვერა,60,2,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,783
ძველი აშენებული,ძველი გარემონტებული,ვერა,100,3,2,2,5,9,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,661
ძველი აშენებული,ძველი გარემონტებული,ვერა,84,3,0,1,1,3,0,0,10,0,1,0,1,1,0,0,0,0,0,0,0,0,655
ძველი აშენებული,ახალი გარემონტებული,ზღვისუბანი (თემქა),58,2,1,1,4,8,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,621
ძველი აშენებული,ახალი გარემონტებული,ზღვისუბანი (თემქა),68,2,1,1,1,5,0,0,10,1,1,1,1,1,1,0,0,0,0,1,1,1,584
ძველი აშენებული,ახალი გარემონტებული,ზღვისუბანი (თემქა),72,4,3,1,1,9,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,576
ახალი აშენებული,ახალი გარემონტებული,ზღვისუბანი (თემქა),62,3,2,1,9,12,4,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,806
ახალი აშენებული,ახალი გარემონტებული,ზღვისუბანი (თემქა),69,3,2,1,7,13,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,681
ძველი აშენებული,ძველი გარემონტებული,ზღვისუბანი (თემქა),35,2,1,1,8,8,3,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,566
ძველი აშენებული,ძველი გარემონტებული,ზღვისუბანი (თემქა),70,3,2,2,12,15,15,0,8,1,0,0,1,1,1,0,1,1,0,1,1,0,529
ძველი აშენებული,ძველი გარემონტებული,ზღვისუბანი (თემქა),60,2,1,1,5,8,7,0,10,1,0,0,0,1,0,0,0,1,0,0,0,1,517
ძველი აშენებული,ძველი გარემონტებული,ზღვისუბანი (თემქა),70,3,2,2,2,9,0,15,15,1,0,0,1,1,0,0,0,1,0,0,0,0,500
ძველი აშენებული,ძველი გარემონტებული,ზღვისუბანი (თემქა),80,3,2,1,8,8,8,0,5,0,1,1,1,1,1,0,0,1,0,1,0,1,463
ძველი აშენებული,ახალი გარემონტებული,ისანი,35,1,1,3,3,5,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,771
ძველი აშენებული,ახალი გარემონტებული,ისანი,80,3,2,1,9,9,3,0,0,1,0,0,1,1,1,0,1,1,0,1,0,1,663
ძველი აშენებული,ახალი გარემონტებული,ისანი,77,3,2,1,3,5,4,0,8,1,1,1,1,1,1,0,1,0,0,1,1,0,623
ძველი აშენებული,ახალი გარემონტებული,ისანი,35,1,1,1,4,8,4,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,523
ძველი აშენებული,ახალი გარემონტებული,ისანი,67,3,1,2,15,16,4,0,4,1,0,1,1,1,1,0,1,1,1,1,0,1,522
ძველი აშენებული,ახალი გარემონტებული,ისანი,77,3,1,1,2,5,10,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,405
ახალი აშენებული,ახალი გარემონტებული,ისანი,41,2,1,1,21,22,8,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,1122
ახალი აშენებული,ახალი გარემონტებული,ისანი,72,3,2,1,4,23,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,917
ახალი აშენებული,ახალი გარემონტებული,ისანი,72,3,2,2,9,9,6,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,833
ახალი აშენებული,ახალი გარემონტებული,ისანი,72,3,2,2,9,9,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,833
ახალი აშენებული,ახალი გარემონტებული,ისანი,54,2,0,1,2,25,6,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,796
ახალი აშენებული,ახალი გარემონტებული,ისანი,61,3,2,1,2,9,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,754
ახალი აშენებული,ახალი გარემონტებული,ისანი,105,3,0,1,8,23,3,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,638
ახალი აშენებული,თეთრი კარკასი,ისანი,55,2,1,1,4,22,10,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,809
ახალი აშენებული,თეთრი კარკასი,ისანი,135,3,2,2,4,13,25,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,681
ახალი აშენებული,შავი კარკასი,ისანი,85,3,0,1,5,10,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,700
ახალი აშენებული,შავი კარკასი,ისანი,140,4,3,2,4,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,650
ძველი აშენებული,ძველი გარემონტებული,ისანი,30,1,1,1,7,9,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,867
ძველი აშენებული,ძველი გარემონტებული,ისანი,77,3,2,1,2,9,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,729
ძველი აშენებული,ძველი გარემონტებული,ისანი,62,3,2,1,6,9,0,0,9,1,0,1,1,1,1,0,1,1,0,1,1,1,726
ძველი აშენებული,ძველი გარემონტებული,ისანი,67,3,2,1,1,5,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,667
ძველი აშენებული,ძველი გარემონტებული,ისანი,76,3,0,2,6,9,3,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,638
ძველი აშენებული,ძველი გარემონტებული,ისანი,120,5,3,1,3,8,5,0,12,1,1,1,1,1,1,0,0,1,0,1,0,0,586
ძველი აშენებული,ძველი გარემონტებული,ისანი,65,2,1,2,1,9,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,585
ძველი აშენებული,ძველი გარემონტებული,ისანი,54,2,1,2,4,5,2,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,583
ძველი აშენებული,ძველი გარემონტებული,ისანი,90,3,2,2,5,9,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,533
ძველი აშენებული,ძველი გარემონტებული,ისანი,67,3,1,2,15,16,4,0,4,1,1,1,1,1,1,0,1,1,1,1,0,1,522
ძველი აშენებული,ძველი გარემონტებული,ისანი,115,4,3,1,3,9,15,0,15,1,1,1,1,1,1,0,1,1,0,1,1,1,449
ძველი აშენებული,ძველი გარემონტებული,ისანი,35,1,1,3,5,9,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,429
ძველი აშენებული,ახალი გარემონტებული,მთაწმინდა,26,1,1,1,1,3,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1058
ახალი აშენებული,ახალი გარემონტებული,მთაწმინდა,33,1,1,1,1,3,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1258
ძველი აშენებული,ძველი გარემონტებული,მთაწმინდა,118,4,2,1,3,4,0,0,20,1,1,1,1,1,1,1,1,0,0,1,1,0,1000
ძველი აშენებული,ძველი გარემონტებული,მთაწმინდა,47,2,1,1,2,2,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,862
ძველი აშენებული,ძველი გარემონტებული,მთაწმინდა,47,2,1,1,2,2,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,862
ძველი აშენებული,ძველი გარემონტებული,მთაწმინდა,225,7,5,2,3,4,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,850
ძველი აშენებული,ძველი გარემონტებული,მუხიანი,75,2,1,3,9,9,6,0,12,1,1,1,1,1,1,0,1,1,0,1,1,1,600
ძველი აშენებული,ძველი გარემონტებული,მუხიანი,98,4,3,1,1,9,6,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,546
ძველი აშენებული,ძველი გარემონტებული,მუხიანი,100,4,3,1,4,9,3,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,440
ძველი აშენებული,ახალი გარემონტებული,ნაძალადევი,38,1,1,2,3,8,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1053
ძველი აშენებული,ახალი გარემონტებული,ნაძალადევი,38,2,1,1,5,8,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,921
ძველი აშენებული,ახალი გარემონტებული,ნაძალადევი,40,1,1,1,2,5,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,825
ძველი აშენებული,ახალი გარემონტებული,ნაძალადევი,110,5,3,1,5,8,4,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,818
ძველი აშენებული,ახალი გარემონტებული,ნაძალადევი,84,4,3,2,4,8,3,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,738
ძველი აშენებული,ახალი გარემონტებული,ნაძალადევი,82,3,2,1,3,8,6,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,666
ძველი აშენებული,ახალი გარემონტებული,ნაძალადევი,72,4,2,2,1,3,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,663
ძველი აშენებული,ახალი გარემონტებული,ნაძალადევი,85,3,2,1,3,8,4,0,15,1,1,1,1,1,0,0,1,1,0,1,0,1,647
ძველი აშენებული,ახალი გარემონტებული,ნაძალადევი,40,1,1,1,2,8,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,623
ახალი აშენებული,ახალი გარემონტებული,ნაძალადევი,49,2,1,1,5,8,4,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1016
ახალი აშენებული,თეთრი კარკასი,ნაძალადევი,54,2,1,1,3,9,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,620
ძველი აშენებული,ძველი გარემონტებული,ნაძალადევი,36,1,1,1,8,8,6,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,792
ძველი აშენებული,ძველი გარემონტებული,ნაძალადევი,50,3,2,1,1,3,0,7,0,1,1,1,1,1,1,0,1,0,0,1,1,0,560
ძველი აშენებული,ძველი გარემონტებული,ნაძალადევი,45,2,1,1,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444
ძველი აშენებული,ძველი გარემონტებული,ნაძალადევი,140,4,2,2,4,5,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,412
ძველი აშენებული,ახალი გარემონტებული,ნუცუბიძის მიკრორაიონები (I-V),94,3,2,2,3,16,9,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,851
ძველი აშენებული,ახალი გარემონტებული,ნუცუბიძის მიკრორაიონები (I-V),49,3,2,1,1,9,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,837
ძველი აშენებული,ახალი გარემონტებული,ნუცუბიძის მიკრორაიონები (I-V),56,3,2,1,3,16,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,784
ძველი აშენებული,ახალი გარემონტებული,ნუცუბიძის მიკრორაიონები (I-V),50,3,2,1,2,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,758
ძველი აშენებული,ახალი გარემონტებული,ნუცუბიძის მიკრორაიონები (I-V),51,3,2,1,2,3,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,743
ძველი აშენებული,ახალი გარემონტებული,ნუცუბიძის მიკრორაიონები (I-V),130,4,3,1,8,9,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,670
ძველი აშენებული,ახალი გარემონტებული,ნუცუბიძის მიკრორაიონები (I-V),76,3,2,1,9,16,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,553
ახალი აშენებული,ახალი გარემონტებული,ნუცუბიძის მიკრორაიონები (I-V),200,5,4,3,2,2,24,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,740
ძველი აშენებული,ძველი გარემონტებული,ნუცუბიძის მიკრორაიონები (I-V),87,3,2,1,4,9,7,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,690
ძველი აშენებული,ძველი გარემონტებული,ნუცუბიძის მიკრორაიონები (I-V),140,4,3,2,8,9,12,0,14,1,0,1,1,1,1,1,0,1,0,1,1,0,643
ძველი აშენებული,ძველი გარემონტებული,ნუცუბიძის მიკრორაიონები (I-V),50,2,1,1,10,16,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,640
ძველი აშენებული,ძველი გარემონტებული,ნუცუბიძის მიკრორაიონები (I-V),100,3,2,2,5,9,4,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,588
ძველი აშენებული,ძველი გარემონტებული,ნუცუბიძის მიკრორაიონები (I-V),115,4,3,2,9,9,5,0,20,1,0,1,1,1,1,0,1,1,0,1,1,1,539
ძველი აშენებული,ძველი გარემონტებული,ნუცუბიძის მიკრორაიონები (I-V),100,3,2,1,8,10,8,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,530
ძველი აშენებული,ძველი გარემონტებული,ნუცუბიძის მიკრორაიონები (I-V),120,4,3,2,11,11,0,0,10,0,0,1,1,1,1,0,0,0,0,1,1,0,475
ძველი აშენებული,ახალი გარემონტებული,ორთაჭალა,82,4,3,1,7,9,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,915
ძველი აშენებული,ახალი გარემონტებული,ორთაჭალა,56,2,1,1,4,4,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,852
ძველი აშენებული,ახალი გარემონტებული,ორთაჭალა,67,3,2,1,1,4,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,625
ახალი აშენებული,ახალი გარემონტებული,ორთაჭალა,78,3,2,1,2,14,11,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,995
ახალი აშენებული,ახალი გარემონტებული,ორთაჭალა,52,2,1,1,1,10,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,904
ახალი აშენებული,ახალი გარემონტებული,ორთაჭალა,50,2,0,1,5,6,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,880
ახალი აშენებული,ახალი გარემონტებული,ორთაჭალა,133,4,3,2,9,9,0,6,0,1,1,1,1,1,1,0,1,1,0,0,0,0,865
ახალი აშენებული,ახალი გარემონტებული,ორთაჭალა,94,3,2,1,6,12,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,798
ახალი აშენებული,თეთრი კარკასი,ორთაჭალა,52,2,1,2,7,13,5,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,769
ახალი აშენებული,თეთრი კარკასი,ორთაჭალა,110,4,2,2,4,12,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,609
ახალი აშენებული,შავი კარკასი,ორთაჭალა,60,2,1,1,10,12,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,752
ახალი აშენებული,შავი კარკასი,ორთაჭალა,53,2,1,1,9,12,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,736
ახალი აშენებული,შავი კარკასი,ორთაჭალა,67,3,2,1,7,12,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,736
ახალი აშენებული,შავი კარკასი,ორთაჭალა,77,3,2,2,9,12,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,736
ახალი აშენებული,შავი კარკასი,ორთაჭალა,67,3,2,1,7,12,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,731
ძველი აშენებული,ძველი გარემონტებული,ორთაჭალა,34,1,1,1,3,5,4,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,647
ძველი აშენებული,ახალი გარემონტებული,საბურთალო,42,2,1,1,1,12,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1476
ძველი აშენებული,ახალი გარემონტებული,საბურთალო,100,3,2,1,5,14,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1127
ძველი აშენებული,ახალი გარემონტებული,საბურთალო,37,2,1,1,6,7,3,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1124
ძველი აშენებული,ახალი გარემონტებული,საბურთალო,37,2,1,1,6,7,3,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1124
ძველი აშენებული,ახალი გარემონტებული,საბურთალო,90,3,2,1,12,18,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1111
ძველი აშენებული,ახალი გარემონტებული,საბურთალო,65,3,2,2,6,9,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1108
ძველი აშენებული,ახალი გარემონტებული,საბურთალო,110,3,2,2,3,18,8,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1100
ძველი აშენებული,ახალი გარემონტებული,საბურთალო,105,4,0,2,12,15,4,0,6,1,1,1,1,1,1,0,1,1,1,1,1,1,1010
