ID,Status,Condition,District,Area,Rooms,Bedrooms,Bathrooms,Floor,Floors,Balcony,Veranda,Loggia,Heating,Parking,Storeroom,Hot,Gas,Internet,Fireplace,Furniture,Passenger,Service,Telephone,Television,Conditioner,Views,PerSq,PREDICTION
8934217,new,white,nadzaladevi,52,2,1,1,15,20,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,46,800,784
8483484,new,black,vake,52,2,1,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1532,800,940
8851174,new,newRenov,gldani,52,2,1,1,12,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,360,808,770
8931561,WIP,white,vake,52,2,1,1,2,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80,1250,1088
8943490,new,white,didDigomi,52,2,0,1,5,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,73,577,551
8949257,new,newRenov,didDigomi,53,3,2,2,2,10,53,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,238,660,709
8951316,new,newRenov,gldani,53,3,2,1,6,14,6,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,202,736,752
8859654,new,newRenov,didDigomi,53,3,2,1,9,11,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,802,677,678
8949217,new,newRenov,didDigomi,53,3,2,1,9,12,3,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,74,734,695
8949204,new,newRenov,didDigomi,53,3,2,2,2,10,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,51,660,675
8948173,new,newRenov,varketili,53,3,2,2,8,9,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,42,1038,862
8929545,new,newRenov,vaja,53,2,1,2,2,5,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,131,925,973
8940480,new,white,saburtalo,53,3,2,1,7,9,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,859,936,982
8950928,old,newRenov,varketili,53,2,1,1,5,5,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,74,660,595
8935290,new,newRenov,didDigomi,53,2,1,1,1,5,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,63,698,689
8911176,new,newRenov,gldani,53,2,1,1,7,9,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,247,830,780
8682087,new,newRenov,vazisubani,53,2,1,1,7,10,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,279,849,754
8880613,new,newRenov,digmisMas,53,2,1,1,12,14,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,279,943,1049
8938018,old,newRenov,vake,53,2,1,1,5,7,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,73,1038,1061
8937613,new,newRenov,saburtalo,53,2,1,1,18,18,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,260,1113,1175
8927773,new,newRenov,saburtalo,53,2,1,1,15,18,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,769,1123,1191
8830777,new,newRenov,didDigomi,53,2,1,1,5,9,7,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,844,723,728
8953363,new,newRenov,saburtalo,53,2,1,2,2,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,64,925,1000
8838689,new,newRenov,didDigomi,53,2,1,1,5,10,4,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1627,623,674
8862370,new,newRenov,gldani,53,2,1,2,12,14,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,145,702,753
8948165,new,newRenov,varketili,53,3,0,2,8,9,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,34,1038,911
8947692,new,newRenov,temqa,53,3,2,1,5,7,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,86,698,708
8934436,new,newRenov,sandzona,53,3,2,1,14,16,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,73,811,778
8853641,new,newRenov,nadzaladevi,53,3,2,1,8,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,541,811,826
8944691,old,newRenov,nucubidze,53,3,2,1,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,925,859
8945312,new,black,didDigomi,53,2,1,1,10,12,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,86,500,506
8951991,WIP,white,saburtalo,53,2,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,551,633
8760069,new,newRenov,digmisMas,54,2,1,1,16,18,6,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,808,1111,1087
8939263,new,newRenov,didDigomi,54,2,1,1,6,12,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,159,722,706
8931302,new,newRenov,saburtalo,54,3,2,1,7,11,3,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,455,998,1060
8931750,old,oldRenov,isani,54,3,2,2,1,8,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,113,554,580
8944007,new,newRenov,saburtalo,54,2,1,2,2,9,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,54,1239,1124
8897640,new,newRenov,samgori,54,3,2,1,2,9,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,551,717,685
8939855,new,newRenov,nadzaladevi,54,3,2,1,1,3,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,38,852,761
8923776,new,newRenov,didDigomi,54,2,1,1,3,11,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,261,622,705
8933931,old,oldRenov,varketili,54,2,1,1,1,9,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,58,648,582
8889488,new,newRenov,didDigomi,54,2,1,1,3,12,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,177,693,759
8319133,new,newRenov,isani,54,2,1,1,2,25,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,3937,796,957
8933390,new,newRenov,didDigomi,54,2,1,1,2,10,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,37,926,805
8950566,new,newRenov,saburtalo,54,2,1,1,5,10,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,79,981,1134
8852103,new,black,didDigomi,54,2,1,1,5,15,3,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,294,578,556
8888020,old,oldRenov,varketili,54,2,1,1,5,5,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,343,481,491
8924796,old,oldRenov,varketili,54,2,1,1,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,500,471
8499741,new,black,saburtalo,54,2,1,1,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4539,704,689
8915633,new,black,saburtalo,54,2,1,1,4,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,384,722,739
8945278,old,oldRenov,vera,54,3,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,704,947
8933051,old,newRenov,digmisMas,55,2,1,1,6,6,0,25,0,1,1,0,1,1,1,0,0,0,0,0,1,1,204,545,729
8918286,new,newRenov,didDigomi,55,2,1,1,9,9,0,10,0,1,1,0,1,1,1,0,0,1,1,0,0,0,660,582,664
8919386,new,newRenov,digmisMas,55,2,1,1,12,14,8,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,149,891,980
8932629,new,newRenov,saburtalo,55,2,1,1,11,18,5,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,98,1309,1238
8934650,new,newRenov,didDigomi,55,3,2,1,5,10,4,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,396,636,684
8799080,new,white,saburtalo,55,3,2,1,2,13,4,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,809,818,865
8912347,new,white,vake,55,2,1,2,4,13,3,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,358,1136,1148
8930495,new,newRenov,saburtalo,55,3,2,1,7,11,3,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,398,964,1007
8927151,old,newRenov,samgori,55,2,1,1,4,5,3,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,135,636,641
8938302,old,newRenov,sandzona,55,3,2,2,1,4,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,70,655,609
8959535,old,newRenov,gldani,55,2,1,2,1,9,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,4,727,621
8959687,new,newRenov,isani,55,2,1,2,11,12,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,7,909,943
7673746,old,newRenov,vazisubani,55,3,2,1,1,9,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,2763,636,527
8939520,new,newRenov,vazisubani,55,3,2,1,1,9,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,75,736,762
8958662,old,newRenov,nucubidze,55,3,2,1,14,16,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,13,909,851
8783617,new,newRenov,digmisMas,55,3,2,1,3,11,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1351,1000,981
8935813,old,newRenov,chugureti,55,3,2,1,1,3,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,136,1116,1056
8847940,old,newRenov,chugureti,55,3,2,1,1,2,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,190,1142,1098
8935463,old,oldRenov,samgori,55,2,2,1,1,8,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,46,635,565
8936596,old,oldRenov,saburtalo,55,2,2,1,1,2,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,109,775,786
8932922,old,newRenov,gldani,55,2,1,1,5,10,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,179,582,574
8950134,new,newRenov,didDigomi,55,2,1,1,6,16,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,45,745,827
8950049,new,newRenov,digmisMas,55,2,1,1,5,9,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,136,818,944
8949179,new,newRenov,didDigomi,55,2,1,1,8,10,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,26,818,807
8904994,new,white,saburtalo,55,2,1,1,6,15,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,150,916,931
8951089,new,newRenov,didDigomi,55,2,1,1,10,11,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,42,1000,889
8959062,new,newRenov,saburtalo,55,2,1,1,6,11,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,18,1018,1064
8939533,old,oldRenov,chugureti,55,2,1,1,3,4,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,72,1055,938
8929778,new,newRenov,saburtalo,55,2,1,1,13,15,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,55,1364,1291
8927165,new,newRenov,vake,55,2,0,1,8,11,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,79,1233,1321
8939066,new,white,saburtalo,55,3,2,1,12,13,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,147,709,874
8952132,old,newRenov,chugureti,55,3,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1182,1124
8945707,new,black,didDigomi,55,2,1,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,429,409
8959146,new,black,varketili,55,2,1,1,7,10,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,18,436,460
8945717,new,black,varketili,55,2,1,1,7,10,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,130,436,459
8943905,old,oldRenov,didDigomi,55,2,1,1,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,505,509
8948506,new,black,ortawala,55,2,1,1,16,7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,92,600,599
8956914,new,newRenov,gldani,55,2,1,1,9,9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,57,664,700
8955162,new,newRenov,didDigomi,55,2,1,1,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,700,735
8950573,new,newRenov,saburtalo,55,2,1,1,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,905,1014
8951059,old,oldRenov,saburtalo,55,2,1,1,2,9,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,55,1000,934
8932835,old,newRenov,digmisMas,55,2,1,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1093,884
8874634,new,black,didDigomi,56,2,1,1,4,12,10,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1032,550,562
8936629,new,white,vashlidzvari,56,2,1,1,4,15,7,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,138,645,637
8953015,new,newRenov,didube,56,2,1,1,12,15,6,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,21,1214,1083
8890151,new,newRenov,didDigomi,56,3,2,1,2,8,5,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,297,768,708
8943253,new,newRenov,varketili,56,2,1,2,3,5,4,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,43,804,740
8730469,new,newRenov,didDigomi,56,3,2,1,2,12,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,358,696,751
8931550,old,newRenov,didube,56,3,2,1,6,6,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,96,786,753
8938026,old,newRenov,vera,56,3,2,1,0,4,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,72,1107,1074
8927298,new,newRenov,didDigomi,56,3,1,1,3,11,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,76,875,835
8950995,old,newRenov,gldani,56,2,1,1,9,9,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,55,571,607
8850476,old,oldRenov,didDigomi,56,2,1,1,10,15,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,547,589,580
8830276,new,newRenov,saburtalo,56,2,1,1,3,10,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1047,821,943
8955282,old,oldRenov,nucubidze,56,1,1,1,5,9,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,40,732,683
8937803,old,oldRenov,isani,56,2,1,2,4,8,10,0,15,0,0,0,1,1,0,0,0,0,0,0,0,0,62,559,567
8954647,WIP,white,saburtalo,56,2,1,1,6,21,5,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,41,696,843
8925429,new,newRenov,digmisMas,56,3,2,1,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1136,1026
8763463,old,oldRenov,samgori,56,2,1,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,509,447
8939243,new,newRenov,gldani,56,2,1,1,6,9,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,134,893,860
8952409,new,white,saburtalo,56,2,1,1,11,14,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,47,1063,1036
8952172,new,white,saburtalo,57,3,2,1,7,9,6,0,7,1,1,0,1,1,1,0,0,1,0,1,1,1,78,930,937
8940338,new,newRenov,vera,57,2,1,1,4,8,0,20,0,1,1,0,1,1,1,0,1,1,1,0,1,1,39,1544,1460
8818881,new,newRenov,vashlidzvari,57,2,1,1,14,15,15,15,0,1,1,1,1,1,1,0,1,1,1,0,1,1,230,842,868
8935026,new,newRenov,digmisMas,57,2,1,1,2,4,8,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,48,1000,988
8849509,new,newRenov,didDigomi,57,3,2,1,6,6,7,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,323,684,694
8932278,new,newRenov,didDigomi,57,3,2,1,0,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,368,412,562
8958703,new,newRenov,didDigomi,57,3,2,1,3,14,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,52,930,864
8957406,new,newRenov,didDigomi,57,3,2,1,7,13,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,27,930,797
8945822,new,newRenov,didDigomi,57,3,2,1,5,12,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,22,930,854
8904219,new,newRenov,digmisMas,57,3,2,1,6,9,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,168,1175,1059
8944145,old,newRenov,chugureti,57,3,2,1,1,2,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,67,1579,1265
8958531,old,oldRenov,varketili,57,2,2,1,2,4,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,22,491,432
8932329,new,newRenov,didDigomi,57,3,1,1,8,12,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,278,646,725
8944809,old,newRenov,digmisMas,57,2,1,1,7,8,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,59,849,812
8924109,new,newRenov,saburtalo,57,2,1,1,4,14,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,335,1088,1147
8919851,new,newRenov,ortawala,57,2,1,1,9,9,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,243,1193,1051
8943424,new,newRenov,saburtalo,57,2,1,1,6,17,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,46,1228,1196
8905540,new,white,vake,57,2,1,1,6,7,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,228,1316,1166
8931945,new,newRenov,saburtalo,57,2,1,1,11,22,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,282,1351,1197
8949089,new,black,didDigomi,57,2,1,1,7,10,9,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,248,509,517
8769219,new,newRenov,vazisubani,57,3,2,1,6,9,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,696,635,657
8945374,new,newRenov,gldani,57,2,1,1,9,9,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,312,632,690
8959353,new,newRenov,saburtalo,58,1,1,2,14,17,6,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,14,1155,1187
8889359,new,newRenov,didDigomi,58,3,2,2,4,10,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,120,700,717
8948574,old,oldRenov,vake,58,3,2,1,2,5,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,191,526,880
8897169,new,newRenov,didDigomi,58,3,2,1,9,10,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,437,733,720
8948402,new,newRenov,gldani,58,3,2,1,7,12,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,36,897,789
8810910,old,newRenov,didube,58,2,2,1,7,8,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,205,838,807
8808299,old,oldRenov,didube,58,2,2,1,7,8,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,118,869,764
8959381,new,newRenov,varketili,58,2,1,1,5,6,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,43,603,649
8796868,new,newRenov,saburtalo,58,2,1,1,10,17,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,579,1086,1207
8926164,new,newRenov,saburtalo,58,2,1,1,4,18,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,133,1391,1240
8927915,new,newRenov,vake,58,2,1,1,3,23,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,101,2017,1722
8658174,old,newRenov,saburtalo,58,1,1,1,7,8,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,1030,776,850
8851333,new,white,vazisubani,58,3,2,1,7,18,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,344,474,598
8820374,new,white,didDigomi,58,3,2,1,12,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,171,621,579
8952008,WIP,white,saburtalo,58,2,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,600,648
7610219,new,newRenov,nadzaladevi,58,1,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7693,586,649
8938702,new,newRenov,didDigomi,58,2,0,1,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,776,762
8788453,new,newRenov,saburtalo,59,2,1,1,12,14,9,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,442,1356,1252
8875595,new,newRenov,didDigomi,59,2,1,1,2,9,4,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,171,851,801
8953769,old,oldRenov,didube,59,2,1,3,9,16,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,17,780,779
8958253,new,newRenov,vake,59,2,1,2,12,15,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,50,1451,1467
8911405,old,oldRenov,vake,59,3,2,1,2,13,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,721,864,998
8671201,new,newRenov,didube,59,3,2,1,4,10,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1156,898,907
8942416,new,newRenov,didDigomi,59,3,2,1,7,21,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,22,1017,905
8755433,new,newRenov,didDigomi,59,2,1,1,3,9,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,609,678,723
8958888,new,newRenov,didube,59,2,1,1,5,10,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,8,941,950
8910922,new,newRenov,didDigomi,59,3,2,1,5,9,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,535,593,663
8942938,new,black,didDigomi,59,2,0,1,6,16,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,97,431,507
8811156,new,newRenov,saburtalo,59,2,0,1,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1095,932,1010
8876064,old,oldRenov,vaja,60,2,1,1,5,5,0,0,9,1,1,0,0,1,0,0,0,0,0,0,0,0,229,748,720
8908041,new,newRenov,nadzaladevi,60,3,2,1,7,10,60,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,422,867,835
8940189,new,newRenov,didDigomi,60,3,2,1,1,3,10,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,140,600,607
8913579,new,newRenov,saburtalo,60,2,1,1,4,10,10,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,97,1317,1157
8944993,new,newRenov,didDigomi,60,2,1,1,2,9,8,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,27,703,692
8703090,new,newRenov,didube,60,2,1,1,13,14,8,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1280,908,949
8851407,new,white,saburtalo,60,3,2,1,4,13,7,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,599,750,810
8928115,new,newRenov,saburtalo,60,2,1,1,10,10,6,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,83,1167,1149
8894800,new,newRenov,saburtalo,60,2,1,2,3,5,5,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,571,883,993
8869050,new,newRenov,didDigomi,60,2,1,1,7,10,4,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,941,630,675
8948672,new,newRenov,saburtalo,60,2,1,2,16,24,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,50,1050,1165
8945440,new,newRenov,didDigomi,60,3,2,1,3,13,3,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,179,615,699
8948862,new,newRenov,didDigomi,60,3,2,1,5,10,3,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,54,700,705
8899756,new,newRenov,didDigomi,60,3,2,1,3,10,3,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,533,700,703
8922146,old,oldRenov,isani,60,3,2,1,1,9,3,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,161,738,636
8885358,old,newRenov,chugureti,60,2,1,1,2,8,2,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,176,1150,1146
8906465,old,oldRenov,isani,60,3,2,2,5,9,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,124,658,633
8904821,new,newRenov,didDigomi,60,3,2,2,3,9,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,878,667,696
8955749,new,newRenov,digmisMas,60,3,1,2,5,6,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,17,1083,993
8937666,old,newRenov,vazisubani,60,2,1,2,9,9,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,173,533,569
8939420,old,newRenov,chugureti,60,2,1,2,1,2,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,88,583,807
8822824,old,oldRenov,chugureti,60,2,1,2,1,2,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,477,583,772
8956995,old,newRenov,samgori,60,2,1,2,4,8,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,14,633,626
8850209,new,newRenov,saburtalo,60,2,1,2,6,6,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,960,750,876
8588736,new,newRenov,saburtalo,60,2,1,2,3,5,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1789,883,987
8653866,new,newRenov,saburtalo,60,2,1,2,3,5,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1069,890,992
8333226,old,newRenov,saburtalo,60,2,1,2,14,16,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1362,903,888
8933052,new,newRenov,nucubidze,60,4,2,1,7,12,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,71,950,931
8624723,new,newRenov,varketili,60,3,2,1,5,6,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1445,567,618
8937168,new,newRenov,didDigomi,60,3,2,1,3,10,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,348,667,712
8911839,new,newRenov,didDigomi,60,3,2,1,5,8,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,331,750,742
8914193,new,newRenov,didDigomi,60,3,2,1,5,6,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,111,773,748
8941447,new,newRenov,vake,60,3,2,1,15,19,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,116,917,1264
8859631,new,newRenov,didube,60,3,2,1,10,13,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,301,917,978
8810992,old,newRenov,saburtalo,60,3,2,1,4,5,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,295,933,878
8925503,new,newRenov,vake,60,3,2,1,15,19,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,90,950,1268
8813951,new,newRenov,saburtalo,60,3,2,1,3,7,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,887,1142,1084
8957031,old,oldRenov,saburtalo,60,3,1,1,1,4,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,31,717,763
8924813,new,newRenov,saburtalo,60,3,1,1,3,6,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,77,1417,1160
8806586,old,newRenov,vazisubani,60,2,1,1,5,8,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,440,517,566
8820913,old,newRenov,vazisubani,60,2,1,1,5,8,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,496,533,552
8945040,old,newRenov,didube,60,2,1,1,2,5,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,330,608,738
8947745,old,newRenov,vaja,60,2,1,1,6,6,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,67,633,846
8814574,new,newRenov,didDigomi,60,2,1,1,3,14,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1299,667,655
8957211,new,newRenov,didDigomi,60,2,1,1,3,6,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,27,817,739
